customer_id,full_name,nif,phone,address,id_verified,total_rentals,avg_return_days,late_returns,churn_risk_score,join_date,still_active
761,Anita Cardoso,937979007,(351) 965995269,"Avenida Ema Rocha, S/N, 5995-709 Montemor-o-Novo",0,1,8.0,0,0.359,2022-08-05,1
762,Joel Almeida,455948496,+351960835444,"Alameda Xavier Machado, 16, 1906-157 Lagos",1,1,3.0,0,0.175,2023-12-19,1
763,Gabriel Vicente,416623956,+351910437354,"Alameda Gaspar, 61, 7500-491 Tomar",1,2,51.5,1,0.53,2022-12-11,1
764,Eduarda Barros,712559350,(351) 937 146 981,"Avenida Prof. António José Saraiva, 28, 1135-843 Guimarães",1,4,9.8,0,0.291,2022-07-28,1
765,Ismael Magalhães,767490641,(351) 932 631 789,"Avenida Flor Barbosa, S/N, 4413-038 Mirandela",1,2,15.0,0,0.271,2023-09-12,1
766,Mariana Costa,272765314,960 334 799,"Largo Eduardo Sá, S/N, 7216-571 Quarteira",1,2,5.5,0,0.045,2022-09-16,1
767,Carlos Antunes,134170054,919 730 041,"Praça Machado, 8, 6603-123 Chaves",1,0,,0,0.139,2022-10-31,1
768,Simão Barros,583455955,(351) 235739382,"Av Tiago Morais, 4, 4797-344 Olhão",1,4,7.8,1,0.388,2023-03-04,1
769,Isabela Fonseca,216833576,(351) 961249047,"R. Matias Anjos, S/N, 1423-345 Vila Real de Santo António",1,1,5.0,0,0.169,2024-04-17,1
770,Patrícia Branco,089504910,(351) 934271286,"Travessa de S. Brás, 2, 9257-498 Lourosa",1,2,11.5,0,0.131,2023-04-04,1
771,Emma Andrade,043171557,962128948,"Avenida do Paço, 2, 6895-566 Faro",1,3,38.7,1,0.208,2024-01-21,1
772,Núria-Bruna Coelho,219793368,(351) 921107024,"Largo Melo, 837, 3266-354 Queluz",1,4,5.8,0,0.098,2022-07-30,1
773,Eduardo Ferreira,093160898,924344808,"Travessa Samuel Tavares, S/N, 8452-176 Gouveia",1,3,37.3,0,0.192,2023-06-03,1
774,Benedita Mendes,850105583,+351929764127,"Praça Carminho Miranda, 5, 4476-662 Praia da Vitória",1,1,26.0,0,0.389,2024-06-13,1
775,Bruno Miranda,115320264,961 521 878,"Alameda Tatiana Correia, S/N, 5327-848 Fátima",0,2,17.0,0,0.27,2022-11-13,1
776,Lorena Matias,933396379,(351) 967863207,"Largo de Fernandes, 249, 5955-282 Câmara de Lobos",0,2,27.5,1,0.428,2022-12-21,1
777,Rita de Araújo,038878218,930 791 075,"Alameda de Simões, S/N, 4704-080 Évora",1,3,19.7,1,0.571,2022-10-28,1
778,Vítor Fernandes,384478167,(351) 933 200 793,"Travessa de Andrade, 5, 3864-281 Gouveia",1,2,12.0,0,0.044,2024-02-28,1
779,Rafael Vieira,342083481,+351965834633,"Av do Bicalho, 66, 5908-879 Vila Nova de Gaia",1,2,19.0,1,0.543,2023-05-16,1
780,João Neto,266474264,(351) 967376591,"Avenida Rodrigues, 42, 8412-741 Reguengos de Monsaraz",1,2,18.0,0,0.231,2023-03-13,1
781,Henrique Amorim,047832796,(351) 930 574 064,"Travessa das Cebolas, 79, 4468-037 Vizela",1,3,6.0,0,0.231,2022-01-18,1
782,Lorena Leite,795818774,(351) 915 000 295,"Rua Branco, 44, 1133-625 Gouveia",1,0,,0,0.116,2023-12-20,1
783,Erika Gaspar,924687144,223021194,"Av dos Estorninhos, 84, 8342-172 Albufeira",1,2,45.5,0,0.195,2022-06-12,1
784,Patrícia Sousa-Mota,939953155,(351) 927486441,"Praça de São Miguel, S/N, 7030-190 Vale de Cambra",1,1,28.0,1,0.743,2024-11-12,1
785,Gil Anjos-Rocha,642394026,(351) 205871845,"Travessa de Santa Helena, S/N, 4563-545 Santo Tirso",1,2,8.5,0,0.396,2024-06-17,1
786,Valentim Marques,908964966,(351) 934990896,"Av das Canas, 82, 9507-149 Barcelos",1,4,7.2,0,0.272,2023-08-18,1
787,Amélia Machado,811822923,(351) 914 038 834,"R. das Cegonhas, 57, 7060-267 Ovar",1,1,17.0,1,0.76,2024-03-15,1
788,Matilde Soares,246872203,(351) 211 896 130,"Alameda Melissa Pinheiro, 559, 7661-058 Leiria",1,0,,0,0.078,2022-08-17,1
789,Beatriz Martins,378406138,(351) 961494966,"R. Maia, 60, 7819-945 Ílhavo",1,4,10.0,2,0.416,2022-08-02,1
790,Diogo Martins,485783045,(351) 912743163,"Praça do Prof. Egas Moniz, S/N, 4789-593 Valongo",1,2,21.5,1,0.651,2024-07-23,1
791,Nelson Gaspar,657657868,(351) 934618543,"Praça de Eduardo Soares, S/N, 8165-473 Amadora",1,4,14.2,1,0.384,2024-04-11,1
792,Caetana Batista,055126764,(351) 919 260 707,"Rua de Fonseca, S/N, 2461-011 Vila Real",1,1,20.0,0,0.35,2024-03-05,1
793,Marcos do Santos,943632705,(351) 206 920 085,"Av de Abreu, 64, 8983-667 Ermesinde",1,2,17.0,0,0.373,2022-04-09,1
794,Manuel Moreira,465344200,(351) 921 296 402,"Travessa Valentina Torres, 73, 4526-813 Entroncamento",1,3,16.7,0,0.341,2022-08-14,1
795,Eduardo Abreu,186747152,(351) 968 909 172,"Alameda Guerreiro, 37, 6975-210 Lisboa",0,2,20.5,0,0.243,2023-06-10,1
796,Luna Azevedo,519198505,925950385,"R. da Bela Vista, 3, 8148-786 Santa Comba Dão",1,3,3.7,0,0.371,2023-02-26,1
797,Iara-Iara Borges,133585081,(351) 925385538,"Av Carlota Alves, S/N, 5267-444 Braga",1,3,60.7,0,0.298,2023-02-20,1
798,Luana Macedo,322987663,+351272699407,"Largo Afonso de Albuquerque, 96, 7238-676 Aveiro",1,3,14.0,0,0.219,2023-01-11,1
799,Débora Pinto,790423381,(351) 910 059 688,"Largo de Assunção, S/N, 1283-391 Gafanha da Nazaré",0,3,12.7,0,0.331,2022-10-15,1
800,Gabriel Monteiro,089170052,(351) 961884702,"R. Sérgio Reis, 6, 7689-713 Caniço",1,3,15.7,1,0.22,2023-08-05,1
